record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status,shortfall_tonnes,shortfall_pct,shortfall_flag,rain_3d_mm,downtime_3d_hours,rain_7d_mm,downtime_7d_hours,soil_moisture_pct,soil_moisture_3d_avg,soil_moisture_7d_avg,soil_moisture_source
PROD-0000762,2022-05-01,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,297.24,287.55,1.69,38,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,9.69,3.26,1,6.45,3.99,6.45,7.81,15.75,15.78,15.81,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000763,2022-05-02,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,284.8,288.64,2.13,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,4.13,6.45,9.94,15.83,15.58,15.19,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000764,2022-05-03,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,278.23,287.58,0.0,19,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,3.82,6.45,9.94,13.0,14.86,14.62,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000765,2022-05-04,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,291.47,283.24,2.09,0,5.79,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,8.23,2.824,1,5.79,4.22,12.24,9.57,17.77,15.53,14.98,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000766,2022-05-05,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,293.41,298.52,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,5.79,2.09,12.24,8.21,16.56,15.78,15.78,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000767,2022-05-06,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,266.45,279.77,2.33,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,5.79,4.42,5.79,8.55,13.43,15.92,15.36,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000768,2022-05-07,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,292.46,316.16,0.52,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,2.85,5.79,8.76,13.03,14.34,15.05,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000769,2022-05-08,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,299.17,294.63,2.7,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,4.54,1.518,1,0.0,5.55,5.79,9.77,12.81,13.09,14.63,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000770,2022-05-09,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,288.51,298.94,1.75,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,4.97,5.79,9.39,12.44,12.76,14.15,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000771,2022-05-10,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,303.54,310.4,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,4.45,5.79,9.39,11.46,12.24,13.93,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000772,2022-05-11,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,269.88,270.34,1.75,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,3.5,0.0,9.05,10.03,11.31,12.82,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000773,2022-05-12,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,308.12,298.52,4.85,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,9.6,3.116,1,0.0,6.6,0.0,13.9,12.21,11.23,12.2,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000774,2022-05-13,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,292.57,296.07,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,6.6,0.0,11.57,9.44,10.56,11.63,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000775,2022-05-14,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,283.06,278.24,2.67,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,4.82,1.703,1,0.0,7.52,0.0,13.72,11.01,10.89,11.34,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000776,2022-05-15,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,285.08,287.43,0.14,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,2.81,0.0,11.16,9.75,10.07,10.91,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000777,2022-05-16,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,276.57,272.61,4.26,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,3.96,1.432,1,0.0,7.07,0.0,13.67,9.23,10.0,10.45,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000778,2022-05-17,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,316.04,310.17,1.86,0,35.44,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,5.87,1.857,1,35.44,6.26,35.44,15.53,38.03,19.0,14.24,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000779,2022-05-18,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,293.05,288.0,1.85,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,5.05,1.723,1,35.44,7.97,35.44,15.63,33.22,26.83,17.56,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000780,2022-05-19,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,339.79,338.97,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.82,0.241,1,35.44,3.71,35.44,10.78,27.19,32.81,19.7,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000781,2022-05-20,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,297.3,299.78,1.29,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,3.14,35.44,12.07,25.23,28.55,21.95,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000782,2022-05-21,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,287.05,297.91,3.64,0,26.11,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,26.11,4.93,61.55,13.04,46.46,32.96,27.02,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000783,2022-05-22,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,319.44,312.63,1.07,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,6.81,2.132,1,26.11,6.0,61.55,13.97,44.37,38.69,31.96,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000784,2022-05-23,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,318.96,308.59,0.96,0,22.87,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,10.37,3.251,1,48.98,5.67,84.42,10.67,59.64,50.16,39.16,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000785,2022-05-24,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,303.88,302.53,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,1.35,0.444,1,22.87,2.03,48.98,8.81,56.03,53.35,41.73,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000786,2022-05-25,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,270.97,285.0,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,22.87,0.96,48.98,6.96,52.36,56.01,44.47,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000787,2022-05-26,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,302.34,302.41,0.23,0,15.52,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,15.52,0.23,64.5,7.19,60.0,56.13,49.16,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000788,2022-05-27,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,299.39,295.89,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,3.5,1.169,1,15.52,0.23,64.5,5.9,57.29,56.55,53.74,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000789,2022-05-28,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,291.33,301.8,0.29,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,15.52,0.52,38.39,2.55,56.49,57.93,55.17,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000790,2022-05-29,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,299.67,290.81,0.0,90,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,8.86,2.957,1,0.0,0.29,38.39,1.48,53.3,55.69,56.44,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000791,2022-05-30,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,276.36,282.85,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,0.29,15.52,0.52,51.01,53.6,55.21,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000792,2022-05-31,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,282.66,272.42,2.38,0,16.06,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,10.24,3.623,1,16.06,2.38,31.58,2.9,60.0,54.77,55.78,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000793,2022-06-01,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,332.72,329.74,1.56,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,2.98,0.896,1,16.06,3.94,31.58,4.46,57.63,56.21,56.53,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000794,2022-06-02,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,331.37,324.59,2.17,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,6.78,2.046,1,16.06,6.11,16.06,6.4,54.89,57.51,55.8,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000795,2022-06-03,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,295.55,291.16,3.04,0,23.01,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,4.39,1.485,1,23.01,6.77,39.07,9.44,60.0,57.51,56.19,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000796,2022-06-04,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,268.62,265.14,0.13,15,8.88,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,3.48,1.296,1,31.89,5.34,47.95,9.28,60.0,58.3,56.69,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000797,2022-06-05,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,300.87,305.71,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,31.89,3.17,47.95,9.28,57.17,59.06,57.24,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000798,2022-06-06,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,298.4,290.77,1.83,0,12.9,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,7.63,2.557,1,21.78,1.96,60.85,11.11,60.0,59.06,58.53,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000799,2022-06-07,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,267.98,253.55,5.48,8,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,14.43,5.385,1,12.9,7.31,44.79,14.21,54.93,57.37,57.8,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000800,2022-06-08,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,322.62,322.64,0.08,48,5.31,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,18.21,7.39,50.1,12.73,57.54,57.49,57.79,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000801,2022-06-09,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,291.97,296.1,3.66,0,10.58,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,15.89,9.22,60.68,14.22,60.0,57.49,58.52,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000802,2022-06-10,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,322.6,321.89,0.4,0,26.8,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.71,0.22,1,42.69,4.14,64.47,11.58,60.0,59.18,58.52,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000803,2022-06-11,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,278.91,270.16,3.87,0,58.87,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,8.75,3.137,1,96.25,7.93,114.46,15.32,60.0,60.0,58.52,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000804,2022-06-12,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,308.96,292.56,0.24,12,15.77,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,16.4,5.308,1,101.44,4.51,130.23,15.56,60.0,60.0,58.92,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000805,2022-06-13,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,277.18,258.45,3.71,0,61.27,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,18.73,6.757,1,135.91,7.82,178.6,17.44,60.0,60.0,58.92,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000806,2022-06-14,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,282.48,285.15,0.21,0,14.33,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,91.37,4.16,192.93,12.17,60.0,60.0,59.65,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000807,2022-06-15,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,280.92,265.33,4.89,0,25.18,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,15.59,5.55,1,100.78,8.81,212.8,16.98,60.0,60.0,60.0,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000808,2022-06-16,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,315.43,316.66,0.18,0,12.27,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,51.78,5.28,214.49,13.5,60.0,60.0,60.0,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000809,2022-06-17,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,305.48,317.92,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,37.45,5.07,187.69,13.1,56.7,58.9,59.53,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000810,2022-06-18,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,317.17,319.66,0.49,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,12.27,0.67,128.82,9.72,51.88,56.19,58.37,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000811,2022-06-19,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,284.37,297.68,1.34,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,0.0,1.83,113.05,10.82,48.48,52.35,56.72,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000812,2022-06-20,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,285.12,274.57,7.0,27,23.74,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,10.55,3.7,1,23.74,8.83,75.52,14.11,60.0,53.45,56.72,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000813,2022-06-21,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,312.94,313.81,2.45,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,23.74,10.79,61.19,16.35,57.5,55.33,56.37,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000814,2022-06-22,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,286.52,291.74,0.97,90,4.83,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,0.0,0.0,0,28.57,10.42,40.84,12.43,60.0,59.17,56.37,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
PROD-0000815,2022-06-23,Tirodi,Madhya Pradesh,Balaghat,21.685556,79.719167,315.29,310.43,0.46,0,30.7,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE,4.86,1.541,1,35.53,3.88,59.27,12.71,60.0,59.17,56.37,SYNTHETIC_DEMO_CORRELATED_WITH_RAINFALL_REPLACE_WITH_NASA_SMAP_OR_ISRO_BHUVAN
