"record_id","source_record_id","date","mine_name","state","district","scenario_type","action","target_rom_tonnes","actual_rom_tonnes","shortfall_tonnes","shortfall_pct","equipment_downtime_hours","downtime_3d_hours","blast_delay_minutes","rainfall_mm","rain_3d_mm","rain_7d_mm","avg_mn_grade_pct","resources_allocated","duration_hours","action_intensity","available_equipment_pct","available_pumps","labor_available_pct","stockpile_available_tonnes","quality_uplift_pct","recovered_tonnage","remaining_shortfall","action_cost","revenue_saved","net_benefit"
"M4V2-015820","SEVERE-0049","SYNTH-SEVERE-0049","Chikla","Maharashtra","Bhandara","synthetic_severe","CONTINGENCY_LABOR","1677.08","1278.11","398.967","23.7894","0.33","0.64","145.0","0.5","1.51","2.95","30.008","83.83","5.86","0.177","","","97.75","","","34.779","364.188","4497.94","308178.0","303680.06"
"M4V2-015821","SEVERE-0049","SYNTH-SEVERE-0049","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","1677.08","1278.11","398.967","23.7894","0.33","0.64","145.0","0.5","1.51","2.95","30.008","85.05","21.82","0.83","","","","452.92","3.403","57.64","341.327","4977.24","888669.61","883692.37"
"M4V2-015822","SEVERE-0049","SYNTH-SEVERE-0049","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","1677.08","1278.11","398.967","23.7894","0.33","0.64","145.0","0.5","1.51","2.95","30.008","80.17","1.84","0.186","","","","450.85","3.9","46.627","352.34","3680.41","208950.32","205269.91"
"M4V2-015823","SEVERE-0049","SYNTH-SEVERE-0049","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","1677.08","1278.11","398.967","23.7894","0.33","0.64","145.0","0.5","1.51","2.95","30.008","78.32","16.94","0.973","","","","466.28","4.363","56.945","342.022","4447.42","1002373.0","997925.58"
"M4V2-015824","SEVERE-0049","SYNTH-SEVERE-0049","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","1677.08","1278.11","398.967","23.7894","0.33","0.64","145.0","0.5","1.51","2.95","30.008","20.91","7.44","0.604","","","","255.91","4.569","38.308","360.659","2324.3","49737.24","47412.94"
"M4V2-015825","SEVERE-0049","SYNTH-SEVERE-0049","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","1677.08","1278.11","398.967","23.7894","0.33","0.64","145.0","0.5","1.51","2.95","30.008","31.67","12.9","0.608","","","","296.88","3.717","37.974","360.993","3114.2","111709.2","108595.0"
"M4V2-015826","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","37.63","8.51","0.521","92.4","","","","","12.7","360.713","4876.53","37386.0","32509.47"
"M4V2-015827","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","95.3","18.1","0.872","100.0","","","","","23.363","350.05","9201.6","67905.0","58703.4"
"M4V2-015828","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","13.27","20.42","0.614","100.0","","","","","15.848","357.565","5625.09","40356.0","34730.91"
"M4V2-015829","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","70.6","2.69","0.503","93.28","","","","","16.339","357.074","5659.88","33795.0","28135.12"
"M4V2-015830","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","41.28","12.04","0.231","93.76","","","","","14.081","359.332","5718.09","28773.0","23054.91"
"M4V2-015831","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","9.45","9.25","0.807","","1.0","","","","49.759","323.654","6322.18","313821.0","307498.82"
"M4V2-015832","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","33.53","16.93","0.27","","10.0","","","","53.153","320.26","9140.9","906525.0","897384.1"
"M4V2-015833","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","48.48","5.92","0.783","","5.0","","","","57.04","316.373","7646.02","614709.0","607062.98"
"M4V2-015834","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","47.11","11.78","0.671","","5.0","","","","59.914","313.499","8687.38","914454.0","905766.62"
"M4V2-015835","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","64.69","13.67","0.949","","3.0","","","","54.367","319.046","10482.89","1108935.0","1098452.11"
"M4V2-015836","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","PREVENTIVE_MAINTENANCE","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","35.96","8.37","0.414","78.12","","","","","18.256","355.157","10218.79","18090.0","7871.21"
"M4V2-015837","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","PREVENTIVE_MAINTENANCE","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","76.31","3.9","0.664","95.38","","","","","20.233","353.18","12218.05","27972.0","15753.95"
"M4V2-015838","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","PREVENTIVE_MAINTENANCE","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","13.57","5.27","0.61","100.0","","","","","15.011","358.402","7799.78","21987.0","14187.22"
"M4V2-015839","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","PREVENTIVE_MAINTENANCE","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","21.1","12.76","0.38","87.59","","","","","19.237","354.176","10415.79","19161.0","8745.21"
"M4V2-015840","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","PREVENTIVE_MAINTENANCE","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","83.42","8.08","0.449","100.0","","","","","24.647","348.766","14428.52","37701.0","23272.48"
"M4V2-015841","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","CONTINGENCY_LABOR","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","18.74","3.85","0.69","","","62.86","","","19.778","353.635","1997.62","38925.0","36927.38"
"M4V2-015842","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","CONTINGENCY_LABOR","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","37.72","8.47","0.298","","","52.0","","","19.119","354.294","3071.25","33489.0","30417.75"
"M4V2-015843","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","CONTINGENCY_LABOR","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","44.27","6.5","0.526","","","49.22","","","22.877","350.536","3159.45","42687.0","39527.55"
"M4V2-015844","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","CONTINGENCY_LABOR","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","32.08","3.01","0.94","","","47.87","","","25.439","347.974","2411.73","43353.0","40941.27"
"M4V2-015845","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","CONTINGENCY_LABOR","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","50.67","18.39","0.731","","","48.11","","","30.284","343.129","4409.1","76131.0","71721.9"
"M4V2-015846","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","BLENDING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","18.69","17.42","0.868","","","","463.08","3.556","52.005","321.408","3060.33","391859.93","388799.6"
"M4V2-015847","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","BLENDING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","98.22","3.32","0.567","","","","355.6","4.498","42.453","330.96","4104.96","141398.74","137293.78"
"M4V2-015848","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","BLENDING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","96.81","18.05","0.246","","","","166.85","2.084","26.157","347.256","4826.6","52651.19","47824.59"
"M4V2-015849","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","BLENDING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","39.02","12.31","0.892","","","","301.42","4.262","44.678","328.735","3268.26","198790.17","195521.91"
"M4V2-015850","SEVERE-0050","SYNTH-SEVERE-0050","Kandri","Maharashtra","Nagpur","synthetic_severe","BLENDING","1196.19","822.77","373.413","31.217","0.27","2.38","7.0","69.27","193.29","286.23","30.267","79.81","12.25","0.607","","","","201.6","3.151","38.048","335.365","4168.11","72755.68","68587.57"
"M4V2-015851","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","REROUTE_FLEET","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","79.17","11.75","0.814","100.0","","","","","13.546","202.09","7473.37","98541.0","91067.63"
"M4V2-015852","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","REROUTE_FLEET","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","50.67","13.62","0.183","91.52","","","","","11.741","203.895","6255.39","46737.0","40481.61"
"M4V2-015853","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","REROUTE_FLEET","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","93.27","20.8","0.225","77.14","","","","","13.305","202.331","9237.82","81765.0","72527.18"
"M4V2-015854","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","REROUTE_FLEET","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","28.52","6.34","0.752","77.99","","","","","10.504","205.132","4228.02","41913.0","37684.98"
"M4V2-015855","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","REROUTE_FLEET","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","40.3","17.07","0.859","73.36","","","","","14.004","201.632","6324.75","67284.0","60959.25"
"M4V2-015856","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","DEWATERING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","31.61","6.64","0.405","","5.0","","","","19.567","196.069","6792.37","142929.0","136136.63"
"M4V2-015857","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","DEWATERING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","43.8","22.91","0.226","","7.0","","","","25.404","190.232","11275.5","424863.0","413587.5"
"M4V2-015858","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","DEWATERING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","62.7","14.38","0.925","","3.0","","","","28.308","187.328","10243.68","502479.0","492235.32"
"M4V2-015859","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","DEWATERING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","55.39","15.73","0.554","","9.0","","","","21.877","193.759","10268.49","519003.0","508734.51"
"M4V2-015860","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","DEWATERING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","32.12","12.02","0.516","","1.0","","","","20.277","195.359","8162.21","148743.0","140580.79"
"M4V2-015861","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","PREVENTIVE_MAINTENANCE","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","65.15","15.67","0.388","84.22","","","","","11.625","204.011","14476.68","50715.0","36238.32"
"M4V2-015862","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","PREVENTIVE_MAINTENANCE","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","82.71","22.68","0.556","67.86","","","","","13.479","202.157","18319.0","81477.0","63158.0"
"M4V2-015863","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","PREVENTIVE_MAINTENANCE","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","35.17","21.49","0.492","60.55","","","","","12.938","202.698","13986.93","43245.0","29258.07"
"M4V2-015864","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","PREVENTIVE_MAINTENANCE","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","45.81","22.59","0.994","60.79","","","","","14.157","201.479","15048.35","71946.0","56897.65"
"M4V2-015865","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","PREVENTIVE_MAINTENANCE","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","37.66","15.07","0.459","69.65","","","","","10.131","205.505","12265.18","42273.0","30007.82"
"M4V2-015866","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","CONTINGENCY_LABOR","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","69.41","10.69","0.654","","","72.72","","","15.221","200.415","4342.7","35541.0","31198.3"
"M4V2-015867","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","CONTINGENCY_LABOR","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","65.42","22.19","0.527","","","59.81","","","16.043","199.593","5343.43","35442.0","30098.57"
"M4V2-015868","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","CONTINGENCY_LABOR","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","79.48","13.3","0.15","","","67.91","","","13.419","202.217","4961.82","33561.0","28599.18"
"M4V2-015869","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","CONTINGENCY_LABOR","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","59.7","15.71","0.188","","","66.5","","","10.611","205.025","4460.57","21267.0","16806.43"
"M4V2-015870","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","CONTINGENCY_LABOR","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","29.33","17.55","0.211","","","69.98","","","12.378","203.258","3684.32","21465.0","17780.68"
"M4V2-015871","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","96.63","10.15","0.194","","","","395.43","2.057","22.471","193.165","4562.99","114299.94","109736.95"
"M4V2-015872","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","30.55","10.8","0.668","","","","281.15","3.498","18.692","196.944","2949.11","44178.64","41229.53"
"M4V2-015873","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","69.8","3.04","0.553","","","","302.2","4.506","19.15","196.486","3348.27","60249.49","56901.22"
"M4V2-015874","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","98.5","10.1","0.967","","","","479.3","2.724","35.535","180.101","4655.7","423457.27","418801.57"
"M4V2-015875","SEVERE-0051","SYNTH-SEVERE-0051","Chikla","Maharashtra","Bhandara","synthetic_severe","BLENDING","903.75","688.11","215.636","23.8601","2.63","6.25","3.0","60.8","126.86","187.53","30.523","78.3","10.75","0.884","","","","509.49","6.0","30.328","185.308","4075.75","447003.36","442927.61"
"M4V2-015876","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","8.28","20.45","0.907","44.47","","","","","23.024","365.137","5316.92","380970.0","375653.08"
"M4V2-015877","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","42.32","9.15","0.419","51.39","","","","","26.38","361.781","5253.08","226719.0","221465.92"
"M4V2-015878","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","52.09","22.83","0.117","41.44","","","","","23.799","364.362","7704.26","311850.0","304145.74"
"M4V2-015879","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","96.01","3.1","0.605","61.93","","","","","31.126","357.035","6668.98","418824.0","412155.02"
"M4V2-015880","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","REROUTE_FLEET","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","97.05","6.29","0.688","37.17","","","","","31.155","357.006","7114.25","312921.0","305806.75"
"M4V2-015881","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","34.55","17.87","0.462","","9.0","","","","37.309","350.852","9643.45","615105.0","605461.55"
"M4V2-015882","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","75.25","18.88","0.796","","4.0","","","","49.036","339.125","12552.92","742554.0","730001.08"
"M4V2-015883","SEVERE-0052","SYNTH-SEVERE-0052","Kandri","Maharashtra","Nagpur","synthetic_severe","DEWATERING","1776.45","1388.29","388.161","21.8504","5.99","19.07","71.0","47.91","110.81","221.2","29.28","84.97","1.4","0.938","","6.0","","","","51.657","336.504","8811.57","579771.0","570959.43"
