record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status
GEO-000450,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,138.67,140.48,1.82,3.406,167.5,HIVRA_STYLE,46.83,60.55,,7.65,14.91,0.667,0.42,7.91,2.1,2.46,,0.116899,0.147119,0.119921,0.095287,0.099757,0.067445,0.138511,0.104014,0.097524,0.117886,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000451,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,104.7,110.56,5.86,3.42,150.59,MANDRI_STYLE,22.19,,6.91,34.76,47.77,2.412,,,,,13.81,0.094635,0.152499,0.136263,0.077437,0.094008,0.12137,0.101815,0.111585,0.136522,0.075868,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000452,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,78.09,79.08,1.0,3.495,157.45,HIVRA_STYLE,52.19,67.42,,7.58,11.37,0.154,0.338,6.2,2.47,1.39,,0.157995,0.220234,0.198586,0.146864,0.168348,0.140138,0.18754,0.139233,0.173912,0.139978,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000453,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,38.18,38.64,0.46,3.385,127.79,HIVRA_STYLE,26.3,33.91,,10.91,36.32,0.742,0.384,8.34,2.5,2.11,,0.113918,0.162812,0.167956,0.069652,0.151264,0.132905,0.172945,0.133595,0.12985,0.153093,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000454,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,8.3,8.87,0.57,3.396,242.61,HIVRA_STYLE,43.94,56.77,,8.75,15.22,0.545,0.338,9.3,2.54,2.31,,0.144713,0.193205,0.168274,0.124583,0.147251,0.156137,0.17849,0.147595,0.151805,0.096049,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000455,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Dolomitic marble,18.05,18.6,0.55,3.411,107.53,HIVRA_STYLE,11.46,15.06,,12.98,54.6,1.465,0.347,9.53,3.37,1.9,,0.066556,0.144854,0.110872,0.123962,0.127352,0.066267,0.099204,0.082191,0.10669,0.077158,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000456,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,55.77,56.32,0.55,3.393,95.75,HIVRA_STYLE,33.73,43.37,,12.68,21.81,1.597,0.223,8.46,3.63,1.87,,0.040732,0.092349,0.094719,0.057971,0.081925,0.072544,0.111678,0.077508,0.077968,0.08938,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000457,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,96.14,99.37,3.23,3.427,116.33,HIVRA_STYLE,36.62,47.43,,6.4,25.06,1.033,0.218,7.37,3.13,2.35,,0.200103,0.243021,0.242746,0.202053,0.265686,0.188056,0.224259,0.234468,0.211784,0.209566,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000458,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,69.91,71.57,1.66,3.412,262.09,HIVRA_STYLE,21.3,27.32,,7.41,47.47,1.341,0.256,6.16,2.74,2.54,,0.120346,0.137073,0.146391,0.127776,0.147014,0.104867,0.09608,0.0924,0.119421,0.134743,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000459,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,24.88,27.72,2.84,3.42,435.54,MANDRI_STYLE,47.24,,23.27,8.82,41.19,0.584,,,,,9.07,0.160638,0.211177,0.191277,0.111806,0.186956,0.145428,0.163172,0.186873,0.200205,0.141313,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000460,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,40.63,41.71,1.08,3.389,328.7,HIVRA_STYLE,48.96,63.17,,9.16,13.97,1.15,0.141,6.23,2.99,2.02,,0.07472,0.153072,0.099227,0.069884,0.105001,0.0767,0.115916,0.09438,0.117705,0.077685,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000461,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,6.24,12.19,5.95,3.41,325.26,MANDRI_STYLE,25.11,,7.75,20.36,33.03,0.45,,,,,12.67,0.190637,0.271027,0.216821,0.171557,0.200568,0.189925,0.221005,0.220929,0.217507,0.225499,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000462,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,99.22,101.15,1.93,3.449,164.42,MANDRI_STYLE,39.96,,12.79,15.75,47.68,0.542,,,,,7.0,0.13829,0.217717,0.148829,0.087519,0.204334,0.159306,0.166169,0.162677,0.224266,0.163594,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000463,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,33.49,34.83,1.34,3.423,127.36,HIVRA_STYLE,38.58,50.06,,5.97,28.38,0.586,0.423,7.75,3.09,2.19,,0.093854,0.151247,0.090407,0.123833,0.103115,0.102803,0.136791,0.093204,0.11162,0.09535,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000464,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,62.4,65.15,2.76,3.418,289.11,HIVRA_STYLE,33.28,42.8,,8.35,30.94,1.442,0.334,7.38,2.83,1.36,,0.114235,0.203203,0.136113,0.089517,0.162691,0.110212,0.173847,0.109852,0.166635,0.131719,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000465,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,12.49,14.16,1.67,3.408,506.5,HIVRA_STYLE,39.54,51.09,,6.34,22.0,0.488,0.251,10.14,3.73,2.6,,0.060474,0.121997,0.115302,0.068226,0.096527,0.065944,0.112824,0.118325,0.10462,0.095964,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000466,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,214.0,214.42,0.42,3.476,184.67,MANDRI_STYLE,46.46,,16.76,31.49,17.99,0.651,,,,,11.4,0.205701,0.305391,0.267692,0.183017,0.24603,0.238317,0.239486,0.256779,0.251832,0.212203,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000467,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,49.77,50.22,0.45,3.414,199.78,HIVRA_STYLE,25.72,33.47,,5.58,45.01,1.25,0.342,5.92,3.82,3.57,,0.118888,0.169671,0.126976,0.088567,0.150955,0.143206,0.149244,0.095058,0.149933,0.129737,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000468,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,109.61,110.54,0.93,3.669,102.2,HIVRA_STYLE,37.09,48.16,,7.73,27.38,1.188,0.418,4.66,3.86,2.17,,0.154641,0.160304,0.160346,0.08739,0.159764,0.121797,0.172277,0.11713,0.163832,0.13436,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000469,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Calc-silicate rock,92.82,94.52,1.7,3.444,127.55,HIVRA_STYLE,19.09,24.82,,11.75,44.04,1.414,0.267,5.35,4.67,3.68,,0.130581,0.195305,0.163191,0.150923,0.155635,0.162861,0.177648,0.143973,0.14617,0.155932,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000470,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,46.47,52.58,6.11,3.449,171.8,MANDRI_STYLE,20.75,,11.29,17.79,39.86,2.245,,,,,13.01,0.161027,0.240261,0.175696,0.14442,0.190375,0.177579,0.2021,0.171553,0.166546,0.185746,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000471,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,21.7,27.91,6.21,3.426,201.61,HIVRA_STYLE,23.39,29.92,,8.19,38.25,0.473,0.332,10.52,3.14,2.79,,0.097648,0.14133,0.095377,0.101468,0.103763,0.101529,0.10874,0.092945,0.147285,0.116034,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000472,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,93.35,93.83,0.48,3.423,167.21,HIVRA_STYLE,27.52,35.35,,10.71,32.51,1.2,0.427,8.59,4.04,2.0,,0.138887,0.177681,0.161904,0.12853,0.168537,0.093535,0.198459,0.174405,0.209575,0.172492,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000473,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,159.17,160.33,1.16,3.429,177.45,HIVRA_STYLE,24.91,32.05,,8.53,40.21,0.713,0.351,6.67,3.64,3.14,,0.048688,0.083759,0.075987,0.039355,0.081382,0.06251,0.042503,0.043609,0.070428,0.033496,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000474,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,20.95,22.1,1.14,3.637,198.73,HIVRA_STYLE,32.31,41.72,,5.99,35.17,0.738,0.262,7.39,2.93,2.38,,0.148041,0.185512,0.1434,0.10583,0.155844,0.161813,0.169267,0.133513,0.177055,0.129765,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000475,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,46.76,48.78,2.01,3.413,167.82,MANDRI_STYLE,38.09,,15.53,28.51,28.3,0.685,,,,,14.88,0.253588,0.344853,0.303847,0.236668,0.275865,0.279075,0.274074,0.253013,0.291826,0.247123,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000476,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,75.61,77.55,1.94,3.417,533.57,HIVRA_STYLE,14.9,18.93,,5.67,55.39,1.406,0.144,10.03,3.67,1.43,,0.110806,0.144176,0.104851,0.077007,0.157654,0.109147,0.134757,0.118222,0.12201,0.093434,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000477,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,6.8,9.17,2.37,3.403,123.83,MANDRI_STYLE,39.25,,18.23,22.47,34.22,1.011,,,,,13.24,0.137919,0.187738,0.171608,0.092715,0.150836,0.12684,0.148768,0.130948,0.158184,0.132484,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000478,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Dolomitic marble,67.47,68.85,1.38,3.675,177.89,HIVRA_STYLE,15.93,20.19,,6.2,50.16,0.993,0.547,6.98,4.76,2.83,,0.102132,0.130916,0.135197,0.132541,0.092972,0.106189,0.132301,0.113776,0.124467,0.093165,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000479,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,52.66,55.71,3.06,3.399,130.4,HIVRA_STYLE,30.24,39.04,,8.79,28.77,1.675,0.318,7.64,4.34,2.34,,0.100746,0.143185,0.109369,0.055728,0.116944,0.065034,0.100961,0.086881,0.082465,0.083074,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000480,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,29.61,30.91,1.31,3.403,395.98,HIVRA_STYLE,43.31,56.33,,8.4,18.13,0.629,0.257,8.06,1.62,1.23,,0.152604,0.204923,0.197365,0.164153,0.173864,0.187564,0.16981,0.144969,0.144312,0.150337,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000481,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,24.21,29.41,5.2,3.423,352.51,MANDRI_STYLE,28.12,,13.7,11.69,41.41,1.303,,,,,19.49,0.150261,0.208915,0.20628,0.176244,0.211562,0.179691,0.246194,0.199977,0.226957,0.163335,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000482,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,29.5,30.01,0.51,3.461,158.8,HIVRA_STYLE,16.31,20.95,,7.94,51.64,1.893,0.332,7.87,3.27,3.62,,0.202103,0.341283,0.281679,0.220524,0.256287,0.247654,0.243573,0.266813,0.259243,0.276989,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000483,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,28.0,33.81,5.82,3.419,133.58,MANDRI_STYLE,36.82,,15.16,6.4,45.02,0.808,,,,,10.43,0.129848,0.193337,0.204031,0.116483,0.168941,0.154424,0.157769,0.145903,0.181865,0.164314,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000484,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,75.91,76.41,0.5,3.392,250.48,HIVRA_STYLE,22.88,29.52,,11.1,40.12,1.007,0.439,6.37,2.58,2.95,,0.162504,0.179698,0.180778,0.142432,0.170679,0.156457,0.147528,0.155653,0.16854,0.176184,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000485,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,84.76,86.58,1.82,3.443,368.27,HIVRA_STYLE,27.72,36.13,,7.9,37.41,1.177,0.353,7.73,3.51,3.39,,0.064774,0.125132,0.094515,0.05241,0.089869,0.034754,0.071321,0.054435,0.110451,0.073113,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000486,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,20.43,22.78,2.35,3.415,109.39,HIVRA_STYLE,36.76,47.79,,10.76,24.38,0.73,0.589,6.17,3.48,2.2,,0.118001,0.169887,0.12642,0.126676,0.113669,0.101814,0.122073,0.118921,0.142343,0.148235,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000487,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,39.63,40.9,1.27,3.418,150.85,HIVRA_STYLE,22.46,29.23,,9.64,37.32,0.748,0.221,9.95,3.13,1.94,,0.075525,0.13246,0.11885,0.109166,0.11451,0.064883,0.123076,0.08792,0.102801,0.101168,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000488,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Dolomitic marble,128.66,130.51,1.85,3.471,527.23,HIVRA_STYLE,22.15,28.43,,4.17,45.74,1.065,0.264,9.99,3.92,2.64,,0.123147,0.210625,0.145991,0.106774,0.170038,0.162224,0.155199,0.088951,0.177198,0.109725,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000489,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,20.36,20.92,0.56,3.41,179.56,MANDRI_STYLE,27.03,,16.43,8.73,26.45,2.459,,,,,11.4,0.062977,0.087652,0.052167,0.022852,0.060861,0.080112,0.078366,0.047929,0.064266,0.046233,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000490,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,119.07,120.24,1.18,3.39,311.28,HIVRA_STYLE,34.06,43.97,,6.26,36.38,0.732,0.394,3.0,3.49,1.95,,0.158959,0.201529,0.19344,0.166158,0.146843,0.162847,0.18863,0.163235,0.207051,0.158001,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000491,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,73.85,75.06,1.21,3.482,222.62,HIVRA_STYLE,31.61,40.91,,10.12,27.68,0.521,0.357,9.52,2.97,2.32,,0.1501,0.214149,0.152789,0.117089,0.184357,0.13014,0.194605,0.190109,0.177477,0.178532,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000492,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,110.7,112.06,1.36,3.425,428.67,HIVRA_STYLE,10.11,12.79,,8.48,53.26,1.762,0.484,8.08,4.19,3.49,,0.133554,0.229545,0.144319,0.135959,0.13639,0.17574,0.190426,0.175329,0.125466,0.143263,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000493,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,89.25,90.21,0.96,3.423,155.07,MANDRI_STYLE,19.45,,4.4,28.95,64.79,1.088,,,,,14.11,0.278342,0.352684,0.323946,0.307833,0.31139,0.261221,0.297086,0.302349,0.305914,0.320005,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000494,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartzite,35.83,37.25,1.41,3.403,126.21,HIVRA_STYLE,31.04,40.21,,4.37,30.93,1.29,0.287,9.61,3.08,2.25,,0.035323,0.102401,0.083024,0.048176,0.04013,0.11553,0.067475,0.065437,0.064587,0.076995,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000495,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,15.5,16.75,1.24,3.674,245.0,MANDRI_STYLE,16.19,,5.13,9.54,47.27,2.548,,,,,9.98,0.058685,0.183014,0.07229,0.024845,0.120073,0.099034,0.077726,0.111186,0.101846,0.083222,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000496,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,40.53,43.17,2.64,3.437,128.75,HIVRA_STYLE,32.4,41.89,,2.99,31.98,1.153,0.45,8.85,2.87,2.68,,0.09358,0.156299,0.085465,0.064702,0.115622,0.076034,0.086551,0.088551,0.111949,0.134385,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000497,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,69.56,70.83,1.28,3.605,267.37,MANDRI_STYLE,40.71,,23.91,23.86,45.16,0.972,,,,,4.54,0.070395,0.115342,0.127974,0.06012,0.145833,0.091175,0.085611,0.112319,0.098752,0.071063,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000498,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,35.41,36.61,1.2,3.478,398.73,HIVRA_STYLE,51.22,66.18,,6.2,10.79,1.063,0.281,6.13,3.05,2.34,,0.097536,0.20426,0.152814,0.079257,0.165513,0.093335,0.152793,0.110745,0.184733,0.101219,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000499,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,10.4,12.27,1.86,3.403,121.65,HIVRA_STYLE,35.63,46.08,,6.45,30.0,0.483,0.23,5.21,4.29,2.47,,0.118119,0.120633,0.16549,0.080873,0.121005,0.115388,0.146644,0.119859,0.149271,0.125761,SYNTHETIC_SCHEMA_FAITHFUL
GEO-000500,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,144.82,146.5,1.68,3.38,195.61,HIVRA_STYLE,42.92,55.59,,7.17,22.09,1.099,0.527,3.47,2.96,2.43,,0.208702,0.266079,0.236332,0.160328,0.223293,0.224921,0.223326,0.221128,0.257871,0.199722,SYNTHETIC_SCHEMA_FAITHFUL
