record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status,volume_m3,estimated_tonnage_proxy_t,ndvi,s2_b11_b12_ratio,aster_b4_b5_ratio,aster_b6_b7_ratio,aster_b8_b9_ratio,grade_band,mno_pct_missing,mno2_pct_missing,fe2o3_pct_missing,sio2_pct_missing,p2o5_pct_missing,tio2_pct_missing,al2o3_pct_missing,cao_pct_missing,mgo_pct_missing,ai_pct_missing,reference_price_inr_per_t,production_cost_inr_per_t,price_reference_type,cost_reference_type,gross_margin_proxy_inr_per_t,estimated_gross_value_inr,profit_proxy_inr
GEO-000428,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,65.55,68.42,2.87,3.461,110.56,HIVRA_STYLE,19.72,25.67,12.0,8.44,49.34,0.803,0.167,6.35,3.52,2.15,12.01,0.154794,0.190808,0.180485,0.135513,0.153104,0.166937,0.177601,0.167273,0.185706,0.161661,SYNTHETIC_SCHEMA_FAITHFUL,317.31,1098.21,0.104207,1.331865,0.917136,1.061743,1.148737,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,5171547.76,-3021625.98
GEO-000429,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,40.73,42.0,1.28,3.406,203.92,MANDRI_STYLE,39.01,37.66,26.02,30.8,36.42,0.564,0.337,7.654999999999999,3.43,2.295,10.96,0.150499,0.244777,0.18272,0.130181,0.17285,0.153708,0.173424,0.130063,0.150585,0.14869,SYNTHETIC_SCHEMA_FAITHFUL,261.02,889.03,0.238512,1.403584,1.124535,1.333385,1.012745,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,11135723.07,4503132.54
GEO-000430,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,172.04,173.9,1.87,3.387,563.44,HIVRA_STYLE,26.95,34.68,12.0,11.21,35.04,1.255,0.289,9.41,3.32,3.8,12.01,0.142305,0.18229,0.104296,0.106463,0.157759,0.159359,0.135778,0.134965,0.143368,0.142316,SYNTHETIC_SCHEMA_FAITHFUL,1053.63,3568.64,0.123184,0.979646,0.98996,1.006024,1.007392,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,21734338.0,-4889429.35
GEO-000431,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,44.94,46.2,1.26,3.417,180.08,HIVRA_STYLE,37.11,48.15,12.0,9.93,20.61,0.537,0.17,8.19,3.14,2.26,12.01,0.156959,0.249928,0.218737,0.148435,0.159844,0.172654,0.223499,0.194352,0.24484,0.168965,SYNTHETIC_SCHEMA_FAITHFUL,226.9,775.32,0.228488,1.473621,0.925805,1.14997,1.449057,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,9711425.72,3927166.37
GEO-000432,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,50.89,52.03,1.13,3.68,321.96,HIVRA_STYLE,33.95,43.58,12.0,9.69,28.86,1.413,0.227,9.5,3.17,2.48,12.01,0.098416,0.185219,0.151726,0.096294,0.125682,0.119166,0.131314,0.087289,0.135676,0.100235,SYNTHETIC_SCHEMA_FAITHFUL,363.81,1338.82,0.306038,1.575654,1.05468,1.504359,1.353579,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,8153909.16,-1834330.67
GEO-000433,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,28.06,29.08,1.02,3.632,239.91,MANDRI_STYLE,32.09,37.66,14.74,8.43,55.31,0.639,0.337,7.654999999999999,3.43,2.295,18.94,0.199996,0.286711,0.232171,0.172198,0.217668,0.190102,0.219501,0.21097,0.228551,0.168414,SYNTHETIC_SCHEMA_FAITHFUL,244.71,888.79,0.178167,1.348279,1.145006,1.040437,1.357078,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,5413059.95,-1217740.07
GEO-000434,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,155.21,158.14,2.93,3.65,457.03,MANDRI_STYLE,17.98,37.66,4.06,4.98,26.03,1.758,0.337,7.654999999999999,3.43,2.295,11.98,0.115356,0.188432,0.13851,0.095089,0.137004,0.102223,0.134768,0.139089,0.129632,0.087875,SYNTHETIC_SCHEMA_FAITHFUL,1339.1,4887.71,0.240549,1.456635,1.340246,0.968934,1.475186,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,23016568.53,-13448094.17
GEO-000435,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,45.9,48.44,2.54,3.388,125.83,HIVRA_STYLE,17.95,23.29,12.0,13.68,41.27,1.554,0.369,12.54,3.82,2.25,12.01,0.116888,0.121128,0.104555,0.101348,0.101422,0.08219,0.117225,0.11539,0.11899,0.090282,SYNTHETIC_SCHEMA_FAITHFUL,319.61,1082.84,0.017814,1.031643,1.233994,1.015903,1.317981,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,5099169.36,-2979336.8
GEO-000436,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,171.47,172.0,0.53,3.456,131.97,HIVRA_STYLE,47.98,62.21,12.0,12.52,6.89,0.986,0.37,5.64,2.35,1.63,12.01,0.207133,0.317611,0.265323,0.177665,0.222525,0.226074,0.249273,0.18158,0.201961,0.175018,SYNTHETIC_SCHEMA_FAITHFUL,69.94,241.71,0.210537,1.493389,0.984302,1.3728,1.153944,46_AND_ABOVE,0,1,0,0,0,0,0,0,0,1,20343.79,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,12883.31,4917297.48,3114024.86
GEO-000437,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,45.62,46.78,1.16,3.662,116.28,HIVRA_STYLE,10.48,13.49,12.0,2.5,57.49,1.889,0.432,10.37,3.91,2.31,12.01,0.222623,0.238286,0.24055,0.199027,0.230656,0.189375,0.216966,0.224074,0.214701,0.209478,SYNTHETIC_SCHEMA_FAITHFUL,134.88,493.93,0.033983,1.20863,1.217985,0.968278,1.024933,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,2325950.95,-1359003.94
GEO-000438,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,28.92,30.44,1.51,3.395,186.52,HIVRA_STYLE,32.07,41.53,12.0,7.84,34.07,0.911,0.306,4.55,3.7,2.29,12.01,0.083729,0.182671,0.115885,0.115794,0.124675,0.114697,0.12258,0.124178,0.144673,0.09248,SYNTHETIC_SCHEMA_FAITHFUL,281.65,956.2,0.371404,1.000786,1.086994,0.987131,1.564371,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,5823611.79,-1310099.18
GEO-000439,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,76.56,77.84,1.28,3.429,423.92,HIVRA_STYLE,28.24,36.63,12.0,15.06,34.57,1.206,0.314,5.69,3.63,1.49,12.01,0.145832,0.163034,0.189393,0.127057,0.151451,0.181579,0.184179,0.1597,0.199366,0.131687,SYNTHETIC_SCHEMA_FAITHFUL,542.62,1860.64,0.055694,1.490614,0.834078,1.153281,1.513938,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,11331986.04,-2549281.47
GEO-000440,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,88.04,90.55,2.51,3.675,395.32,HIVRA_STYLE,46.84,60.73,12.0,6.18,15.51,0.824,0.237,8.51,2.66,0.85,12.01,0.081075,0.150616,0.109823,0.042698,0.088044,0.066547,0.114931,0.097652,0.082707,0.062685,SYNTHETIC_SCHEMA_FAITHFUL,992.25,3646.52,0.300145,2.572088,1.323035,1.176945,1.319407,46_AND_ABOVE,0,1,0,0,0,0,0,0,0,1,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,74184037.11,48355663.02
GEO-000441,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,159.47,161.28,1.81,3.407,486.06,MANDRI_STYLE,47.74,37.66,15.18,16.05,47.56,1.119,0.337,7.654999999999999,3.43,2.295,8.97,0.114833,0.167612,0.161527,0.093062,0.162979,0.126875,0.139748,0.133041,0.152924,0.118964,SYNTHETIC_SCHEMA_FAITHFUL,879.77,2997.38,0.186865,1.735692,1.284564,1.050413,1.285464,46_AND_ABOVE,1,0,0,0,0,1,1,1,1,0,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,60978069.27,39747566.78
GEO-000442,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Dolomitic marble,85.47,86.56,1.1,3.663,140.0,HIVRA_STYLE,18.15,23.36,12.0,7.95,48.79,0.298,0.293,8.14,4.01,1.19,12.01,0.130449,0.199278,0.178105,0.138843,0.173246,0.156634,0.201402,0.148334,0.166892,0.157225,SYNTHETIC_SCHEMA_FAITHFUL,154.0,564.1,0.208745,1.28278,1.106056,1.35776,1.061485,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,2656386.39,-1339145.2
GEO-000443,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,68.25,69.28,1.04,3.459,216.67,MANDRI_STYLE,23.01,37.66,8.23,25.45,27.11,2.494,0.337,7.654999999999999,3.43,2.295,15.26,0.122464,0.160764,0.127746,0.095865,0.101549,0.103944,0.137476,0.087385,0.159672,0.133718,SYNTHETIC_SCHEMA_FAITHFUL,225.34,779.45,0.135227,1.332561,0.976959,1.573222,1.194095,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,3670484.61,-1850375.33
GEO-000444,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,73.99,77.28,3.29,3.418,667.71,MANDRI_STYLE,46.04,37.66,14.65,14.66,18.11,1.476,0.337,7.654999999999999,3.43,2.295,12.08,0.137537,0.176177,0.139933,0.024854,0.12887,0.105082,0.136802,0.124646,0.115612,0.106184,SYNTHETIC_SCHEMA_FAITHFUL,2196.77,7508.56,0.12317,5.6302,1.226376,1.097524,1.088789,46_AND_ABOVE,1,0,0,0,0,1,1,1,1,0,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,152752567.84,99569287.19
GEO-000445,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Biotite gneiss,58.3,59.56,1.26,3.442,363.12,HIVRA_STYLE,24.29,31.19,12.0,8.62,40.11,2.356,0.305,8.9,2.12,2.62,12.01,0.058009,0.125016,0.056949,0.06698,0.083499,0.034122,0.109206,0.03519,0.075484,0.056044,SYNTHETIC_SCHEMA_FAITHFUL,457.53,1574.82,0.366108,0.850239,2.447072,3.103325,1.34687,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,7415937.62,-3738543.94
GEO-000446,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,18.19,20.53,2.34,3.386,176.86,HIVRA_STYLE,45.05,58.49,12.0,9.3,10.29,0.635,0.437,6.46,3.86,2.93,12.01,0.081363,0.146351,0.108879,0.088106,0.137716,0.089897,0.104407,0.085237,0.157975,0.100649,SYNTHETIC_SCHEMA_FAITHFUL,413.85,1401.3,0.285393,1.235773,1.531931,1.224902,1.569564,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,6044.89,18396140.28,8470704.36
GEO-000447,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,176.29,177.48,1.2,3.35,103.87,HIVRA_STYLE,18.77,24.16,12.0,12.98,38.64,2.435,0.306,9.92,3.98,2.72,12.01,0.128015,0.166449,0.150496,0.13059,0.165786,0.141421,0.159375,0.134018,0.098617,0.164224,SYNTHETIC_SCHEMA_FAITHFUL,124.64,417.54,0.130522,1.152431,1.172287,1.189206,0.600503,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,1966225.09,-991219.08
GEO-000448,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,150.08,153.16,3.08,3.404,429.49,HIVRA_STYLE,45.72,59.18,12.0,9.3,11.68,0.713,0.448,8.68,3.43,2.02,12.01,0.180611,0.286864,0.271382,0.20219,0.264236,0.213456,0.252772,0.196614,0.268695,0.217177,SYNTHETIC_SCHEMA_FAITHFUL,1322.83,4502.91,0.227291,1.342213,1.237894,1.285626,1.237217,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,6044.89,59113797.22,27219595.63
GEO-000449,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Calc-silicate rock,54.67,55.82,1.15,3.388,270.78,MANDRI_STYLE,37.54,37.66,11.2,21.69,24.9,0.824,0.337,7.654999999999999,3.43,2.295,6.66,0.187262,0.26639,0.237803,0.200528,0.243585,0.228239,0.209161,0.218529,0.19625,0.208606,SYNTHETIC_SCHEMA_FAITHFUL,311.4,1055.02,0.174424,1.185884,1.067237,0.957132,0.940769,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,13127.91,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,6044.89,13850207.61,6377479.85
GEO-000450,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,138.67,140.48,1.82,3.406,167.5,HIVRA_STYLE,46.83,60.55,12.0,7.65,14.91,0.667,0.42,7.91,2.1,2.46,12.01,0.116899,0.147119,0.119921,0.095287,0.099757,0.067445,0.138511,0.104014,0.097524,0.117886,SYNTHETIC_SCHEMA_FAITHFUL,304.85,1038.32,0.114462,1.258524,1.479087,1.331657,0.827274,46_AND_ABOVE,0,1,0,0,0,0,0,0,0,1,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,21123364.03,13768922.71
GEO-000451,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,104.7,110.56,5.86,3.42,150.59,MANDRI_STYLE,22.19,37.66,6.91,34.76,47.77,2.412,0.337,7.654999999999999,3.43,2.295,13.81,0.094635,0.152499,0.136263,0.077437,0.094008,0.12137,0.101815,0.111585,0.136522,0.075868,SYNTHETIC_SCHEMA_FAITHFUL,882.46,3018.01,0.23414,1.759663,0.774557,0.912443,1.799467,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,14212020.35,-7164604.84
GEO-000452,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,78.09,79.08,1.0,3.495,157.45,HIVRA_STYLE,52.19,67.42,12.0,7.58,11.37,0.154,0.338,6.2,2.47,1.39,12.01,0.157995,0.220234,0.198586,0.146864,0.168348,0.140138,0.18754,0.139233,0.173912,0.139978,SYNTHETIC_SCHEMA_FAITHFUL,157.45,550.29,0.164554,1.352176,1.201302,1.346951,1.242424,46_AND_ABOVE,0,1,0,0,0,0,0,0,0,1,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,11194984.2,7297269.12
GEO-000453,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,38.18,38.64,0.46,3.385,127.79,HIVRA_STYLE,26.3,33.91,12.0,10.91,36.32,0.742,0.384,8.34,2.5,2.11,12.01,0.113918,0.162812,0.167956,0.069652,0.151264,0.132905,0.172945,0.133595,0.12985,0.153093,SYNTHETIC_SCHEMA_FAITHFUL,58.78,198.97,0.176685,2.411359,1.138136,1.294547,0.848177,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7013.96,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-69.06,1395567.62,-13740.87
GEO-000454,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,8.3,8.87,0.57,3.396,242.61,HIVRA_STYLE,43.94,56.77,12.0,8.75,15.22,0.545,0.338,9.3,2.54,2.31,12.01,0.144713,0.193205,0.168274,0.124583,0.147251,0.156137,0.17849,0.147595,0.151805,0.096049,SYNTHETIC_SCHEMA_FAITHFUL,138.29,469.63,0.143502,1.350698,0.943088,1.209323,1.580495,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,6044.89,6165260.37,2838861.69
GEO-000455,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Dolomitic marble,18.05,18.6,0.55,3.411,107.53,HIVRA_STYLE,11.46,15.06,12.0,12.98,54.6,1.465,0.347,9.53,3.37,1.9,12.01,0.066556,0.144854,0.110872,0.123962,0.127352,0.066267,0.099204,0.082191,0.10669,0.077158,SYNTHETIC_SCHEMA_FAITHFUL,59.14,201.73,0.370361,0.894403,1.921801,1.206993,1.382747,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,949960.69,-478896.93
GEO-000456,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,55.77,56.32,0.55,3.393,95.75,HIVRA_STYLE,33.73,43.37,12.0,12.68,21.81,1.597,0.223,8.46,3.63,1.87,12.01,0.040732,0.092349,0.094719,0.057971,0.081925,0.072544,0.111678,0.077508,0.077968,0.08938,SYNTHETIC_SCHEMA_FAITHFUL,52.66,178.68,0.387862,1.633903,1.129315,1.440858,0.87232,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,7013.96,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-69.06,1253254.37,-12339.64
GEO-000457,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,96.14,99.37,3.23,3.427,116.33,HIVRA_STYLE,36.62,47.43,12.0,6.4,25.06,1.033,0.218,7.37,3.13,2.35,12.01,0.200103,0.243021,0.242746,0.202053,0.265686,0.188056,0.224259,0.234468,0.211784,0.209566,SYNTHETIC_SCHEMA_FAITHFUL,375.75,1287.7,0.096853,1.201398,1.412803,0.956459,1.010584,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,13127.91,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,6044.89,16904809.71,7784004.85
GEO-000458,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-biotite-muscovite schist,69.91,71.57,1.66,3.412,262.09,HIVRA_STYLE,21.3,27.32,12.0,7.41,47.47,1.341,0.256,6.16,2.74,2.54,12.01,0.120346,0.137073,0.146391,0.127776,0.147014,0.104867,0.09608,0.0924,0.119421,0.134743,SYNTHETIC_SCHEMA_FAITHFUL,435.07,1484.46,0.06498,1.145685,1.401909,1.039827,0.886287,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-2373.95,6990426.05,-3524033.82
GEO-000459,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Mn ore,24.88,27.72,2.84,3.42,435.54,MANDRI_STYLE,47.24,37.66,23.27,8.82,41.19,0.584,0.337,7.654999999999999,3.43,2.295,9.07,0.160638,0.211177,0.191277,0.111806,0.186956,0.145428,0.163172,0.186873,0.200205,0.141313,SYNTHETIC_SCHEMA_FAITHFUL,1236.93,4230.3,0.135925,1.710794,1.285557,0.873171,1.416749,46_AND_ABOVE,1,0,0,0,0,1,1,1,1,0,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,86060334.84,56097035.33
GEO-000460,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Gondite,40.63,41.71,1.08,3.389,328.7,HIVRA_STYLE,48.96,63.17,12.0,9.16,13.97,1.15,0.141,6.23,2.99,2.02,12.01,0.07472,0.153072,0.099227,0.069884,0.105001,0.0767,0.115916,0.09438,0.117705,0.077685,SYNTHETIC_SCHEMA_FAITHFUL,355.0,1203.1,0.343963,1.419881,1.368983,1.228184,1.515157,46_AND_ABOVE,0,1,0,0,0,0,0,0,0,1,20343.79,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,13260.77,24475613.75,15954032.39
GEO-000461,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,PUBLIC_COPY_OF_MOIL_BOUNDARY_POINT_REPLACE,Quartz-mica schist,6.24,12.19,5.95,3.41,325.26,MANDRI_STYLE,25.11,37.66,7.75,20.36,33.03,0.45,0.337,7.654999999999999,3.43,2.295,12.67,0.190637,0.271027,0.216821,0.171557,0.200568,0.189925,0.221005,0.220929,0.217507,0.225499,SYNTHETIC_SCHEMA_FAITHFUL,1935.3,6599.37,0.174131,1.263842,1.056038,1.000344,0.964559,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,7013.96,7083.02,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_COSTS,-69.06,46287717.21,-455752.49
